"Related Products Rule","Related Products Rule"
"Add Rule","Szabály hozzáadása"
"Save and Continue Edit","Mentés és szerkesztés folytatása"
"Edit Rule '%1'","'%1' szabály szerkesztése"
"New Rule","Új szabály"
"Rule Information","Szabály-információ"
"Product Result Conditions (leave blank for matching all products)","Product Result Conditions (leave blank for matching all products)"
"Products to Display","Products to Display"
"Product Match Conditions (leave blank for matching all products)","Product Match Conditions (leave blank for matching all products)"
"Products to Match","Products to Match"
"General Rule Information","General Rule Information"
"Rule Name","Szabály neve"
"Priority","Prioritás"
"Status","Állapot"
"Active","Aktív"
"Inactive","Inaktív"
"Apply To","Alkalmazva ehhez"
"From","Ettől"
"To","Eddig"
"Result Limit","Result Limit"
"Maximum number of products this rule can apply to (up to 20).","Maximum number of products this rule can apply to (up to 20)."
"Product Rule Information","Product Rule Information"
"Undefined Catalog Product List Type","Undefined Catalog Product List Type"
"You deleted the rule.","Törölte a szabályt."
"We can't find a page to delete.","We can't find a page to delete."
"This rule no longer exists.","Ez a szabály már nem létezik."
"New Related Products Rule","New Related Products Rule"
"Related Products Rules","Related Products Rules"
"You saved the rule.","A szabály mentése megtörtént."
"We can't save the product rule right now.","We can't save the product rule right now."
"Please specify a correct rule.","Please specify a correct rule."
"Invalid product list type","Invalid product list type"
"Invalid rotation mode type","Invalid rotation mode type"
"Conditions Combination","Feltételegyüttes"
"Type","Típus"
"Product %1%2%3%4%5%6%7","Product %1%2%3%4%5%6%7"
"Constant Value","Constant Value"
"the Same as Matched Product Categories","the Same as Matched Product Categories"
"the Child of the Matched Product Categories","the Child of the Matched Product Categories"
"Matched Product %1","Matched Product %1"
"Target Product ","Target Product "
"Price (percentage)","Price (percentage)"
"Product Special","Product Special"
"equal to","equal to"
"more","több"
"equals or greater than","egyenlő vagy nagyobb, mint"
"less","less"
"equals or less than","kisebb vagy egyenlő, mint"
"Product Price is %1 %2% of Matched Product(s) Price","Product Price is %1 %2% of Matched Product(s) Price"
"Please define a product data object.","Please define a product data object."
"We can't rebuild the index for an undefined product.","We can't rebuild the index for an undefined product."
"Could not rebuild index for empty products array","Üres termék tömbnek nem lehet újjáépíteni az indexét"
"-- Please Select --","-- Kérem válasszon --"
"Related Products","Kapcsolódó termékek"
"Up-sells","Felülértékesítések"
"Cross-sells","Kereszt eladások"
"Model class name for attribute is invalid","Model class name for attribute is invalid"
"This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter.","This attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_), and be sure the code begins with a letter."
"Product Attributes","Termékjellemzők"
"Both Selected and Rule-Based","Both Selected and Rule-Based"
"Selected Only","Selected Only"
"Rule-Based Only","Rule-Based Only"
"Do not rotate","Do not rotate"
"Shuffle","Shuffle"
"Validate error 1","Validate error 1"
"Validate error 2","Validate error 2"
"Attribute Set","Jellemző halmaz"
"Category","Kategória"
"Please choose a condition to add.","Válasszon feltételt."
"Close","Bezár"
"Rule-based Settings","Rule-based Settings"
"Rule-based Positions","Rule-based Positions"
"Use Config Settings","Konfigurációs beállítások használata"
"[GLOBAL]","[GLOBAL]"
"Position Behavior","Position Behavior"
"Rule-Based Product Relations","Rule-Based Product Relations"
"Maximum Number of Products in Related Products List","Maximum Number of Products in Related Products List"
"Show Related Products","Kapcsolódó termékek megjelenítése"
"Rotation Mode for Products in Related Product List","Rotation Mode for Products in Related Product List"
"Maximum Number of Products in Cross-Sell Product List","Maximum Number of Products in Cross-Sell Product List"
"Show Cross-Sell Products","Kereszt-értékesített termékek megjelenítése"
"Rotation Mode for Products in Cross-Sell Product List","Rotation Mode for Products in Cross-Sell Product List"
"Maximum Number of Products in Upsell Product List","Maximum Number of Products in Upsell Product List"
"Show Upsell Products","Show Upsell Products"
"Rotation Mode for Products in Upsell Product List","Rotation Mode for Products in Upsell Product List"
"Target Rule","Target Rule"
"Target Rule Index","Target Rule Index"
"Product/Target Rule","Product/Target Rule"
"Indexed product/rule association","Indexált termék/szabály-hozzárendelés"
"Target Rule/Product","Target Rule/Product"
"Indexed rule/product association","Indexált szabály/termék-hozzárendelés"
"ID","Azonosító"
"Rule","Szabály"
"Start","Kezdet"
"End","Vég"
"Applies To","Vonatkozik"
"Target Rule Index.","Target Rule Index."
"The Catalog Product List Type needs to be defined. Verify the type and try again.","The Catalog Product List Type needs to be defined. Verify the type and try again."
"The attribute's model class name is invalid. Verify the name and try again.","The attribute's model class name is invalid. Verify the name and try again."
