"Gift Messages are not applicable for empty cart","Persoonlijke berichten zijn niet van toepassing bij een lege winkelwagen"
"Gift Messages are not applicable for virtual products","Cadeau berichten zijn niet van toepassing op virtuele producten"
"Gift Message is not available","Cadeau bericht is niet beschikbaar"
"Could not add gift message to shopping cart","Kon geen cadeau bericht toevoegen aan de winkelwagen"
"There is no item with provided id in the cart","Er is geen object met de gegeven id in de winkelwagen"
"There is no product with provided  itemId: %1 in the cart","Er is geen product met opgegeven itemId: %1 in de winkelwagen"
"There is no item with provided id in the order","Er is geen object met de opgegeven id in de order"
"There is no item with provided id in the order or gift message isn't allowed","Er is geen item met de opgegeven id in de order of een cadeau bericht is niet toegestaan"
"Could not add gift message to order: ""%1""","Kon geen cadeau bericht worden toegevoegd aan order: ""%1"""
"There is no order with provided id or gift message isn't allowed","Er is geen order met opgegeven id of een cadeau bericht is niet toegestaan"
"There is no order with provided id","Er is geen order voor opgegeven id"
"Gift Messages are not applicable for empty order","Cadeau berichten zijn niet van toepassing op een lege bestelling"
"Could not add gift message to order's item: ""%1""","Kon geen cadeau bericht toevoegen aan order item: ""%1"""
"Unknown entity type","Onbekend entiteittype"
"Test label","Test Label"
"Use Config Settings","Gebruik configuratiewaarden"
"From","Van"
"To","Aan"
"Message","Bericht"
"Cancel","Annuleer"
"OK","Oké"
"Gift Options","Kado opties"
"Gift Message","Cadeau-bericht"
"Do you have any gift items in your order?","Zitten er kado's bij uw bestelling?"
"Add Gift Options","Voeg cadeau-opties toe"
"Gift Options for the Entire Order","Cadeau-opties voor gehele bestelling"
"Leave this box blank if you don't want to leave a gift message for the entire order.","Laat dit vak leeg wanneer u geen cadeau boodschap wilt achterlaten voor de volledige bestelling."
"Gift Options for Individual Items","Cadeau-opties voor individuele items"
"<span>Item %1</span> of %2","<span>Product %1</span> van %2"
"Leave a box blank if you don't want to add a gift message for that item.","Laat het tekstvak leeg als u geen bericht wilt toevoegen voor dit product."
"Add Gift Options for the Entire Order","Voeg cadeau opties toe aan volledige bestelling"
"You can leave this box blank if you don't want to add a gift message for this address.","U kunt dit veld leeg laten als u geen cadeaubericht wil toevoegen voor dit adres."
"Add Gift Options for Individual Items","Voeg cadeau-opties toe aan individuele items"
"You can leave this box blank if you don't want to add a gift message for the item.","U kan dit veld leeg laten als u geen cadeaubericht wil toevoegen aan het product."
"Gift Message (optional)","Cadeau bericht (optioneel)"
"To:","Aan:"
"From:","Van:"
"Message:","Bericht:"
"Update","Bijwerken"
"Gift options","Cadeau opties"
"Edit","Bewerken"
"Delete","Verwijder"
"Allow Gift Messages on Order Level","Cadeau-berichten toestaan op orderniveau"
"Allow Gift Messages for Order Items","Cadeau-berichten toestaan op orderniveau"
