"No New Relic Application ID configured, cannot continue with Cron Event reporting","Няма конфигуриран New Relic Application ID, отчитането на събитията в Cron не може да продължи"
"The New Relic integration requires the newrelic-php5 agent, which is not installed. More 
                        information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>.","The New Relic integration requires the newrelic-php5 agent, which is not installed. More 
                        information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>."
"New Relic Reporting Section","Нов раздел за отчитане на следа"
"New Relic Reporting","Нови следи отчитане"
"General","Главен"
"Enable New Relic Integration","Разреши интеграция на нова следа"
"New Relic API URL","Нов реликва API URL"
"Insights API URL","Прозрения API URL"
"Use %s to replace the account ID in the URL","Използвайте %s, за да замени ИД на акаунт в URL адреса"
"New Relic Account ID","Нова следа сметка ID"
"""Need a New Relic account? <a href=""http://www.newrelic.com/magento"" target=""_blank"">Click here to get one","""Нужда от нов следа сметка? <a href=""http://www.newrelic.com/magento"" target=""_blank""> Щракнете тук, за да се получи един"
"New Relic Application ID","Нови следи ИД на приложение"
"This can commonly be found at the end of the URL when viewing the APM after ""/applications/""","Това обикновено могат да бъдат намерени в края на URL, когато разглеждате APM след ""/ приложения /"""
"New Relic API Key","Нова следа API ключ"
"This is located by navigating to Events -> Deployments from the New Relic APM website","Този се намира от навигацията на събития-> разполагания от сайта на нова следа APM"
"Insights API Key","Прозрения API ключ"
"Generated under Insights in Manage data -> API Keys -> Insert Keys","Генерирана под прозрения управлявам данни-> API ключове-> вмъкнете ключове"
"New Relic Application Name","Новa следа приложение име"
"This is located by navigating to Settings from the New Relic APM website","Този се намира от навигацията на настройки от уеб сайта на новия следа APM"
"Cron","Cron"
"Enable Cron","Разреши Cron"
"Send Adminhtml and Frontend as Separate Apps","Изпратете Adminhtml и Frontend като отделни приложения"
"In addition to the main app (which includes all PHP execution), separate apps for adminhtml and frontend will be created. Requires New Relic Application Name to be set.","В допълнение към основното приложение (което включва цялото изпълнение на PHP), ще бъдат създадени отделни приложения за adminhtml и frontend. Изисква да се зададе ново име на приложението Relic."
